loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_cer,eval_wer,eval_chrf,eval_exact_match,eval_word_accuracy,eval_punct_precision,eval_punct_recall,eval_punct_f1,eval_punct_accuracy,eval_capitalization_accuracy,eval_capitalization_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,1.0,692,0.11791829019784927,0.0016,0.11293100698542312,0.23560100166944908,81.357255950012,0.23499638467100506,0.6798970356223533,0.734274404983707,0.3834975212898318,0.46548672998905033,0.5908502373759171,0.9787370401381007,0.7815652543272804,212.4652,6.509,1.629,,,,,
0.6520771026611328,2.356616973876953,0.00027592698231602964,1.0115690527838033,700,,,,,,,,,,,,,,,,,,,,,
0.568652114868164,2.546952724456787,0.00027307472903593833,1.083875632682574,750,,,,,,,,,,,,,,,,,,,,,
0.5557036972045899,1.5842591524124146,0.0002702224757558471,1.1561822125813448,800,,,,,,,,,,,,,,,,,,,,,
0.5663979721069335,3.0777978897094727,0.0002673702224757558,1.2284887924801158,850,,,,,,,,,,,,,,,,,,,,,
0.5264014434814454,1.3455499410629272,0.00026451796919566456,1.3007953723788865,900,,,,,,,,,,,,,,,,,,,,,
0.5515986633300781,1.9594850540161133,0.0002616657159155733,1.3731019522776573,950,,,,,,,,,,,,,,,,,,,,,
0.5306632614135742,1.3974134922027588,0.000258813462635482,1.445408532176428,1000,,,,,,,,,,,,,,,,,,,,,
0.5231924819946289,1.7779552936553955,0.00025596120935539074,1.5177151120751988,1050,,,,,,,,,,,,,,,,,,,,,
0.497089729309082,1.5601749420166016,0.0002531089560752995,1.5900216919739696,1100,,,,,,,,,,,,,,,,,,,,,
0.5042336654663085,1.1405314207077026,0.0002502567027952082,1.6623282718727403,1150,,,,,,,,,,,,,,,,,,,,,
0.5079579544067383,1.4754823446273804,0.0002474044495151169,1.7346348517715113,1200,,,,,,,,,,,,,,,,,,,,,
0.4950381851196289,1.9371832609176636,0.0002445521962350256,1.8069414316702819,1250,,,,,,,,,,,,,,,,,,,,,
0.4889459991455078,1.7493140697479248,0.00024169994295493435,1.8792480115690529,1300,,,,,,,,,,,,,,,,,,,,,
0.4860673904418945,2.885586977005005,0.0002388476896748431,1.9515545914678236,1350,,,,,,,,,,,,,,,,,,,,,
,,,2.0,1384,0.1019757017493248,0.0016,0.10383241363911837,0.21293823038397328,83.2234463775466,0.2885032537960954,0.7169418909363171,0.7242205783993212,0.389864799587395,0.4696807724642033,0.5918455866406419,0.9812392640576171,0.8041058887088061,208.5118,6.633,1.659,,,,,
0.46175479888916016,1.7750340700149536,0.00023599543639475184,2.0231381055676065,1400,,,,,,,,,,,,,,,,,,,,,
0.41239654541015625,1.6602469682693481,0.00023314318311466056,2.0954446854663775,1450,,,,,,,,,,,,,,,,,,,,,
0.42244678497314453,1.1364678144454956,0.0002302909298345693,2.167751265365148,1500,,,,,,,,,,,,,,,,,,,,,
0.44689517974853515,3.2984259128570557,0.000227438676554478,2.240057845263919,1550,,,,,,,,,,,,,,,,,,,,,
0.3845977783203125,1.3576594591140747,0.00022458642327438674,2.3123644251626896,1600,,,,,,,,,,,,,,,,,,,,,
0.38706993103027343,1.637393832206726,0.00022173416999429548,2.3846710050614606,1650,,,,,,,,,,,,,,,,,,,,,
0.43595989227294923,1.1342480182647705,0.0002188819167142042,2.4569775849602316,1700,,,,,,,,,,,,,,,,,,,,,
0.3835243988037109,0.94825679063797,0.00021602966343411295,2.529284164859002,1750,,,,,,,,,,,,,,,,,,,,,
0.3972735595703125,1.5775928497314453,0.00021317741015402164,2.601590744757773,1800,,,,,,,,,,,,,,,,,,,,,
0.40282966613769533,1.445489764213562,0.00021032515687393038,2.6738973246565436,1850,,,,,,,,,,,,,,,,,,,,,
0.37873512268066406,1.8155251741409302,0.00020747290359383912,2.7462039045553146,1900,,,,,,,,,,,,,,,,,,,,,
0.3696109390258789,1.3594768047332764,0.00020462065031374784,2.8185104844540856,1950,,,,,,,,,,,,,,,,,,,,,
0.39277114868164065,1.190356969833374,0.00020176839703365659,2.890817064352856,2000,,,,,,,,,,,,,,,,,,,,,
0.3635197830200195,1.3833389282226562,0.0001989161437535653,2.9631236442516267,2050,,,,,,,,,,,,,,,,,,,,,
,,,3.0,2076,0.09300709515810013,0.0016,0.10167139804152978,0.2058848080133556,84.02270809533186,0.3116413593637021,0.731585518102372,0.7214756170470338,0.40836921428216183,0.48176005663694194,0.6293436293436293,0.9810490798815955,0.809052038794452,211.9934,6.524,1.632,,,,,
0.37205818176269534,1.0108848810195923,0.00019606389047347402,3.03470715835141,2100,,,,,,,,,,,,,,,,,,,,,
0.32961029052734375,1.683873176574707,0.00019321163719338274,3.107013738250181,2150,,,,,,,,,,,,,,,,,,,,,
0.35565364837646485,1.1296298503875732,0.00019035938391329148,3.1793203181489513,2200,,,,,,,,,,,,,,,,,,,,,
0.3628179931640625,1.6856704950332642,0.00018750713063320023,3.2516268980477223,2250,,,,,,,,,,,,,,,,,,,,,
0.34137706756591796,1.3276101350784302,0.00018465487735310894,3.3239334779464933,2300,,,,,,,,,,,,,,,,,,,,,
0.3173128890991211,1.6645551919937134,0.00018180262407301766,3.396240057845264,2350,,,,,,,,,,,,,,,,,,,,,
0.3367428970336914,3.3214359283447266,0.00017895037079292638,3.468546637744035,2400,,,,,,,,,,,,,,,,,,,,,
0.3371150588989258,1.3295613527297974,0.00017609811751283512,3.5408532176428054,2450,,,,,,,,,,,,,,,,,,,,,
0.3242082214355469,1.2166287899017334,0.00017324586423274387,3.6131597975415763,2500,,,,,,,,,,,,,,,,,,,,,
0.32678661346435545,1.4887045621871948,0.00017039361095265258,3.6854663774403473,2550,,,,,,,,,,,,,,,,,,,,,
0.31125741958618164,1.914513349533081,0.0001675413576725613,3.757772957339118,2600,,,,,,,,,,,,,,,,,,,,,
0.3159626579284668,1.8271833658218384,0.00016468910439247002,3.8300795372378884,2650,,,,,,,,,,,,,,,,,,,,,
0.30833934783935546,2.005683660507202,0.00016183685111237876,3.9023861171366594,2700,,,,,,,,,,,,,,,,,,,,,
0.3240465927124023,1.4930877685546875,0.0001589845978322875,3.9746926970354304,2750,,,,,,,,,,,,,,,,,,,,,
,,,4.0,2768,0.09356283396482468,0.0016,0.10115307326720041,0.20342237061769616,84.24230111482652,0.3224873463485177,0.7383173677634319,0.6360862048828262,0.416443210162395,0.48204527510660816,0.6377366517762179,0.9809949692565679,0.8089092422980849,211.7274,6.532,1.634,,,,,
0.2831757926940918,1.2434196472167969,0.00015613234455219622,4.046276211135213,2800,,,,,,,,,,,,,,,,,,,,,
0.2708582305908203,1.3562997579574585,0.00015328009127210497,4.118582791033984,2850,,,,,,,,,,,,,,,,,,,,,
0.27309627532958985,1.461476445198059,0.00015042783799201366,4.190889370932755,2900,,,,,,,,,,,,,,,,,,,,,
0.28494327545166015,1.0100148916244507,0.0001475755847119224,4.263195950831526,2950,,,,,,,,,,,,,,,,,,,,,
0.25319015502929687,0.8545359969139099,0.00014472333143183115,4.335502530730296,3000,,,,,,,,,,,,,,,,,,,,,
0.28945777893066404,1.2056164741516113,0.00014187107815173986,4.407809110629067,3050,,,,,,,,,,,,,,,,,,,,,
0.2653563690185547,3.2859790325164795,0.00013901882487164858,4.480115690527838,3100,,,,,,,,,,,,,,,,,,,,,
0.26356245040893556,1.3847688436508179,0.00013616657159155733,4.552422270426609,3150,,,,,,,,,,,,,,,,,,,,,
0.2735845375061035,1.8101816177368164,0.00013331431831146604,4.624728850325379,3200,,,,,,,,,,,,,,,,,,,,,
0.28417736053466797,1.2351272106170654,0.00013046206503137476,4.69703543022415,3250,,,,,,,,,,,,,,,,,,,,,
0.29372194290161135,0.9160914421081543,0.0001276098117512835,4.769342010122921,3300,,,,,,,,,,,,,,,,,,,,,
0.2549863243103027,3.1510257720947266,0.00012475755847119222,4.841648590021692,3350,,,,,,,,,,,,,,,,,,,,,
0.2916365051269531,1.3697243928909302,0.00012190530519110097,4.913955169920463,3400,,,,,,,,,,,,,,,,,,,,,
0.27717401504516603,0.7773553133010864,0.0001190530519110097,4.986261749819233,3450,,,,,,,,,,,,,,,,,,,,,
,,,5.0,3460,0.08885298669338226,0.0016,0.09911167107907244,0.19795492487479133,84.75664802731814,0.3362255965292842,0.7454212454212454,0.6250948539550759,0.41492781922202354,0.4854168250392426,0.6431633090441492,0.9822924541001771,0.8215403882279274,208.545,6.632,1.659,,,,,
0.2593879318237305,1.4507149457931519,0.00011620079863091841,5.057845263919017,3500,,,,,,,,,,,,,,,,,,,,,
0.24823429107666015,1.5059553384780884,0.00011334854535082715,5.130151843817788,3550,,,,,,,,,,,,,,,,,,,,,
0.22871227264404298,1.1827894449234009,0.00011049629207073586,5.202458423716558,3600,,,,,,,,,,,,,,,,,,,,,
0.23278074264526366,1.7446714639663696,0.0001076440387906446,5.274765003615329,3650,,,,,,,,,,,,,,,,,,,,,
0.22489255905151367,1.3796275854110718,0.00010479178551055334,5.3470715835141,3700,,,,,,,,,,,,,,,,,,,,,
0.23836654663085938,1.484069585800171,0.00010193953223046206,5.419378163412871,3750,,,,,,,,,,,,,,,,,,,,,
0.26380971908569334,1.330639362335205,9.908727895037079e-05,5.491684743311641,3800,,,,,,,,,,,,,,,,,,,,,
0.23344125747680664,1.2609249353408813,9.623502567027952e-05,5.563991323210412,3850,,,,,,,,,,,,,,,,,,,,,
0.23301511764526367,1.7980879545211792,9.338277239018823e-05,5.636297903109183,3900,,,,,,,,,,,,,,,,,,,,,
0.25260393142700194,1.11337411403656,9.053051911009697e-05,5.708604483007954,3950,,,,,,,,,,,,,,,,,,,,,
0.24329591751098634,2.418675422668457,8.76782658300057e-05,5.780911062906725,4000,,,,,,,,,,,,,,,,,,,,,
0.22353021621704103,0.9759512543678284,8.482601254991443e-05,5.853217642805495,4050,,,,,,,,,,,,,,,,,,,,,
0.2547935485839844,1.7668019533157349,8.197375926982316e-05,5.925524222704266,4100,,,,,,,,,,,,,,,,,,,,,
0.24471803665161132,1.1406933069229126,7.912150598973187e-05,5.997830802603037,4150,,,,,,,,,,,,,,,,,,,,,
,,,6.0,4152,0.08777491748332977,0.0016,0.0986172689866352,0.19695325542570952,84.98661450960391,0.34345625451916123,0.7455256805127778,0.586412412334197,0.43381341659656286,0.48525023101491277,0.6424674779689467,0.9820594358873432,0.8216271884654995,211.4135,6.542,1.637,,,,,
0.20708019256591798,1.0333983898162842,7.62692527096406e-05,6.06941431670282,4200,,,,,,,,,,,,,,,,,,,,,
0.20935640335083008,1.34578537940979,7.341699942954934e-05,6.141720896601591,4250,,,,,,,,,,,,,,,,,,,,,
0.19888385772705078,1.2614367008209229,7.056474614945807e-05,6.214027476500362,4300,,,,,,,,,,,,,,,,,,,,,
0.20692535400390624,0.9316283464431763,6.77124928693668e-05,6.286334056399133,4350,,,,,,,,,,,,,,,,,,,,,
0.2258830451965332,1.1859359741210938,6.486023958927553e-05,6.358640636297903,4400,,,,,,,,,,,,,,,,,,,,,
0.2014702606201172,1.2160967588424683,6.200798630918425e-05,6.430947216196674,4450,,,,,,,,,,,,,,,,,,,,,
0.21338512420654296,1.307765245437622,5.915573302909298e-05,6.503253796095445,4500,,,,,,,,,,,,,,,,,,,,,
0.22088712692260742,1.3066935539245605,5.630347974900171e-05,6.575560375994216,4550,,,,,,,,,,,,,,,,,,,,,
0.21289220809936524,0.9282830357551575,5.345122646891044e-05,6.647866955892987,4600,,,,,,,,,,,,,,,,,,,,,
0.21079557418823242,0.9867873787879944,5.059897318881916e-05,6.720173535791757,4650,,,,,,,,,,,,,,,,,,,,,
0.21265756607055664,1.1063404083251953,4.7746719908727886e-05,6.792480115690528,4700,,,,,,,,,,,,,,,,,,,,,
0.1943010139465332,1.265043020248413,4.4894466628636624e-05,6.864786695589299,4750,,,,,,,,,,,,,,,,,,,,,
0.22257789611816406,0.8332613110542297,4.204221334854535e-05,6.93709327548807,4800,,,,,,,,,,,,,,,,,,,,,
,,,7.0,4844,0.08995430171489716,0.0016,0.09676724825364422,0.19056761268781303,85.34190736342052,0.35068691250903833,0.7549864667915885,0.5927569558680258,0.43244255779044377,0.4842761147687716,0.6384061042814752,0.9832699698548683,0.831858407079646,209.8325,6.591,1.649,,,,,
0.2046196174621582,2.631775379180908,3.918996006845407e-05,7.008676789587852,4850,,,,,,,,,,,,,,,,,,,,,
0.19254255294799805,1.109534740447998,3.63377067883628e-05,7.080983369486623,4900,,,,,,,,,,,,,,,,,,,,,
0.2024400520324707,1.208685278892517,3.348545350827153e-05,7.153289949385394,4950,,,,,,,,,,,,,,,,,,,,,
0.198192138671875,0.9362298846244812,3.063320022818026e-05,7.225596529284164,5000,,,,,,,,,,,,,,,,,,,,,
0.2017987060546875,0.9185376167297363,2.7780946948088985e-05,7.297903109182935,5050,,,,,,,,,,,,,,,,,,,,,
0.1923252296447754,0.7831981182098389,2.4928693667997716e-05,7.370209689081706,5100,,,,,,,,,,,,,,,,,,,,,
0.18400733947753906,2.102200508117676,2.2076440387906443e-05,7.442516268980477,5150,,,,,,,,,,,,,,,,,,,,,
0.19492605209350586,0.9249926209449768,1.9224187107815174e-05,7.514822848879248,5200,,,,,,,,,,,,,,,,,,,,,
0.19910781860351562,1.9304057359695435,1.63719338277239e-05,7.587129428778018,5250,,,,,,,,,,,,,,,,,,,,,
0.18125158309936523,2.0279831886291504,1.3519680547632629e-05,7.659436008676789,5300,,,,,,,,,,,,,,,,,,,,,
0.19504804611206056,1.2341622114181519,1.0667427267541358e-05,7.73174258857556,5350,,,,,,,,,,,,,,,,,,,,,
0.17935789108276368,1.6317921876907349,7.815173987450085e-06,7.804049168474331,5400,,,,,,,,,,,,,,,,,,,,,
0.20458620071411132,1.2282986640930176,4.9629207073588135e-06,7.876355748373102,5450,,,,,,,,,,,,,,,,,,,,,
0.1862580680847168,0.877349853515625,2.110667427267541e-06,7.9486623282718725,5500,,,,,,,,,,,,,,,,,,,,,
,,,8.0,5536,0.09159647673368454,0.0016,0.0967114286625626,0.19140233722871453,85.3851018027899,0.351409978308026,0.754215763833951,0.5868531436663438,0.4339005680908054,0.48712714453272454,0.6393753956530913,0.9833499108956028,0.8330736470343825,210.4524,6.572,1.644,,,,,
,,,8.0,5536,,,,,,,,,,,,,,,,,2586.4989,34.221,2.14,2.877971566259405e+16,0.5177589964143113
