loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_cer,eval_wer,eval_chrf,eval_exact_match,eval_word_accuracy,eval_punct_precision,eval_punct_recall,eval_punct_f1,eval_punct_accuracy,eval_capitalization_accuracy,eval_capitalization_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.8853093719482422,2.2955501079559326,0.00011052631578947366,3.2516268980477223,2250,,,,,,,,,,,,,,,,,,,,
0.86334716796875,1.8575845956802368,0.0001059628840888348,3.3239334779464933,2300,,,,,,,,,,,,,,,,,,,,
0.8563907623291016,2.306122064590454,0.00010139945238819591,3.396240057845264,2350,,,,,,,,,,,,,,,,,,,,
0.8354375457763672,1.842362642288208,9.683602068755705e-05,3.468546637744035,2400,,,,,,,,,,,,,,,,,,,,
0.8222306823730469,1.4977799654006958,9.227258898691816e-05,3.5408532176428054,2450,,,,,,,,,,,,,,,,,,,,
0.8377059173583984,2.933791399002075,8.770915728627927e-05,3.6131597975415763,2500,,,,,,,,,,,,,,,,,,,,
0.8356855010986328,2.020496129989624,8.31457255856404e-05,3.6854663774403473,2550,,,,,,,,,,,,,,,,,,,,
0.8149333190917969,2.54923939704895,7.858229388500151e-05,3.757772957339118,2600,,,,,,,,,,,,,,,,,,,,
0.813962173461914,2.842477798461914,7.401886218436264e-05,3.8300795372378884,2650,,,,,,,,,,,,,,,,,,,,
0.8409042358398438,1.8478150367736816,6.945543048372376e-05,3.9023861171366594,2700,,,,,,,,,,,,,,,,,,,,
0.8493177795410156,2.150045871734619,6.489199878308488e-05,3.9746926970354304,2750,,,,,,,,,,,,,,,,,,,,
,,,4.0,2768,0.37021222710609436,0.055659866976418546,0.18870207351161916,85.02103619350744,0.19450469992769343,0.6986789249182093,0.7526731510717312,0.38597314582316816,0.4764776487868985,0.6049330214756539,0.9768030970061593,0.7530716538001522,78.3134,17.66,2.209,,,,,
0.7811843109130859,2.775379180908203,6.032856708244599e-05,4.046276211135213,2800,,,,,,,,,,,,,,,,,,,,
0.7699602508544922,1.847334623336792,5.5765135381807116e-05,4.118582791033984,2850,,,,,,,,,,,,,,,,,,,,
0.7999893188476562,1.4475034475326538,5.120170368116823e-05,4.190889370932755,2900,,,,,,,,,,,,,,,,,,,,
0.8327898406982421,2.2691993713378906,4.6638271980529356e-05,4.263195950831526,2950,,,,,,,,,,,,,,,,,,,,
0.7503404998779297,2.1925439834594727,4.207484027989047e-05,4.335502530730296,3000,,,,,,,,,,,,,,,,,,,,
0.7685161590576172,1.8257298469543457,3.7511408579251595e-05,4.407809110629067,3050,,,,,,,,,,,,,,,,,,,,
0.764569091796875,2.2027504444122314,3.294797687861271e-05,4.480115690527838,3100,,,,,,,,,,,,,,,,,,,,
0.7702715301513672,1.726666808128357,2.8384545177973835e-05,4.552422270426609,3150,,,,,,,,,,,,,,,,,,,,
0.7742438507080078,1.373545527458191,2.3821113477334955e-05,4.624728850325379,3200,,,,,,,,,,,,,,,,,,,,
0.7782681274414063,2.214721202850342,1.9257681776696075e-05,4.69703543022415,3250,,,,,,,,,,,,,,,,,,,,
0.7753814697265625,1.9870579242706299,1.4694250076057193e-05,4.769342010122921,3300,,,,,,,,,,,,,,,,,,,,
0.7507135009765625,1.536455750465393,1.0130818375418313e-05,4.841648590021692,3350,,,,,,,,,,,,,,,,,,,,
0.810880355834961,1.4930464029312134,5.567386674779434e-06,4.913955169920463,3400,,,,,,,,,,,,,,,,,,,,
0.7594586944580078,1.3922638893127441,1.0039549741405534e-06,4.986261749819233,3450,,,,,,,,,,,,,,,,,,,,
,,,5.0,3460,0.364918053150177,0.05554848359481908,0.18690808961575367,85.15790619054209,0.19812002892263195,0.7031068765534383,0.7480379135474523,0.386200657539654,0.4752019139886972,0.6040825005315756,0.9769836648380276,0.7555603775631985,77.8668,17.761,2.222,,,,,
,,,5.0,3460,,,,,,,,,,,,,,,,551.3124,100.342,6.276,1547720203173888.0,1.2186256309465178
